image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.4822,1.0297,0.9869
0003-3157556-1669-21.png,0.3479,0.7926,0.7729
0003-3157556-1671-21.png,0.3524,0.853,0.8114
0003-3157556-1675-21.png,0.2308,0.7085,0.6719
0003-3157556-1682-21.png,0.2884,0.7073,0.6935
0003-3157556-178-6.png,0.339,0.7757,0.7592
0003-3157556-274-17.png,0.507,0.9979,0.9657
0003-3157556-275-17.png,0.4504,0.8441,0.8444
0003-3157556-308-3.png,0.3262,0.886,0.8949
0003-3157556-374-8.png,0.2319,0.6928,0.6922
0003-3157556-383-4.png,0.744,1.1523,1.1736
0003-3157556-444-9.png,0.2205,0.7243,0.7041
0003-3157556-445-9.png,0.211,0.7532,0.6965
0003-3157556-976-19.png,0.2474,0.7735,0.7319
0004-3157556-1001-21.png,0.2565,0.659,0.6369
0004-3157556-1007-21.png,0.3667,0.8983,0.842
0004-3157556-1008-21.png,0.3813,0.8797,0.8468
0004-3157556-1016-21.png,0.2487,0.7117,0.693
0004-3157556-128-15.png,0.7287,1.2421,1.18
0004-3157556-131-16.png,0.4953,1.0214,0.9845
0004-3157556-170-17.png,0.38,0.7649,0.7548
0004-3157556-1737-21.png,0.2423,0.6236,0.6248
0004-3157556-176-18.png,0.2302,0.6248,0.609
0004-3157556-209-1.png,0.387,0.7742,0.7637
0004-3157556-211-1.png,0.4154,0.8438,0.8138
0004-3157556-2561-2.png,1.3471,1.763,1.7215
0004-3157556-320-18.png,0.1176,0.4523,0.426
0004-3157556-383-11.png,0.3272,0.689,0.6803
0004-3157556-390-18.png,0.1886,0.5988,0.5823
0004-3157556-465-9.png,0.4324,0.9754,0.9238
0004-3157556-466-9.png,0.3441,0.8939,0.8521
0004-3157556-497-19.png,0.4949,1.0391,0.9892
0004-3157556-498-19.png,0.4436,0.915,0.8836
0004-3157556-503-19.png,0.6151,1.2024,1.1256
0004-3157556-83-15.png,0.4658,0.9381,0.9339
0004-3157556-88-10.png,0.2747,0.8085,0.8099
0004-3157556-92-5.png,0.3896,0.8694,0.8521
0004-3157556-96-20 .png,0.3641,0.7579,0.7437
0004-3426930-1-5.png,0.3727,0.8159,0.8096
