image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.5869,1.1633,1.0866
0003-3157556-1669-21.png,0.6268,1.236,1.2024
0003-3157556-1671-21.png,0.5053,0.9797,0.9642
0003-3157556-1675-21.png,0.5547,1.1158,1.0612
0003-3157556-1682-21.png,0.5933,1.1164,1.0918
0003-3157556-178-6.png,0.72,1.2918,1.2321
0003-3157556-274-17.png,0.612,1.1323,1.0903
0003-3157556-275-17.png,0.812,1.3226,1.2981
0003-3157556-308-3.png,0.6363,1.2107,1.1204
0003-3157556-374-8.png,0.433,0.9186,0.8618
0003-3157556-383-4.png,0.8964,1.3701,1.3704
0003-3157556-444-9.png,0.6635,1.2809,1.2292
0003-3157556-445-9.png,0.446,1.0205,0.9346
0003-3157556-976-19.png,0.507,1.1075,1.0132
0004-3157556-1001-21.png,0.8181,1.3009,1.2967
0004-3157556-1007-21.png,0.5287,1.0908,1.0351
0004-3157556-1008-21.png,0.5557,1.1046,1.0676
0004-3157556-1016-21.png,0.8333,1.3803,1.3821
0004-3157556-128-15.png,0.4544,0.8737,0.8447
0004-3157556-131-16.png,0.2235,0.6599,0.5695
0004-3157556-170-17.png,0.8747,1.3416,1.3186
0004-3157556-1737-21.png,1.009,1.5582,1.542
0004-3157556-176-18.png,1.0281,1.5175,1.4939
0004-3157556-209-1.png,0.1626,0.4916,0.4583
0004-3157556-211-1.png,0.1803,0.4585,0.4272
0004-3157556-2561-2.png,1.1305,1.6006,1.5836
0004-3157556-320-18.png,0.641,1.1516,1.1076
0004-3157556-383-11.png,0.873,1.4235,1.3652
0004-3157556-390-18.png,0.8515,1.368,1.2921
0004-3157556-465-9.png,0.3186,0.8449,0.7504
0004-3157556-466-9.png,0.265,0.7735,0.6722
0004-3157556-497-19.png,0.3182,0.822,0.7701
0004-3157556-498-19.png,0.312,0.7629,0.7018
0004-3157556-503-19.png,0.2545,0.7223,0.6504
0004-3157556-83-15.png,1.0226,1.5534,1.4898
0004-3157556-88-10.png,0.6306,1.2062,1.1459
0004-3157556-92-5.png,0.6562,1.2436,1.2137
0004-3157556-96-20 .png,0.3254,0.6875,0.6788
0004-3426930-1-5.png,0.472,0.9798,0.9505
0004-3426930-2-12.png,0.4928,0.9922,0.9215
0005-3157556-105-6.png,0.8709,1.4286,1.3892
0005-3157556-106-6.png,0.7875,1.3055,1.2673
0005-3157556-107-10.png,1.5349,1.8636,1.8366
0005-3157556-139-1.png,0.6628,1.1379,1.1045
0005-3157556-142-1.png,0.6025,1.1402,1.1175
0005-3157556-1594-2.png,1.232,1.6895,1.6706
0005-3157556-174-17.png,1.1621,1.6096,1.6008
0005-3157556-189-18.png,1.1824,1.6818,1.6499
0005-3157556-192-11.png,1.0811,1.519,1.5109
0005-3157556-193-11.png,1.1399,1.6639,1.6185
0005-3157556-195-11.png,1.1711,1.6149,1.593
0005-3157556-195-18.png,1.1095,1.6104,1.5845
0005-3157556-203-3.png,0.7306,1.2949,1.2394
0005-3157556-211-11.png,1.4835,1.8498,1.8216
0005-3157556-213-3.png,1.3441,1.7682,1.7358
0005-3157556-217-3.png,1.1708,1.6812,1.6464
0005-3157556-229-8.png,0.6181,1.1267,1.0903
0005-3157556-231-8.png,0.5911,1.0882,1.0474
0005-3157556-243-8.png,0.7907,1.3818,1.3141
0005-3157556-244-4.png,1.1441,1.626,1.6154
0005-3157556-247-8.png,0.6673,1.2073,1.1524
0005-3157556-248-14.png,1.2601,1.6628,1.6477
0005-3157556-257-1.png,0.5319,0.9834,0.9654
0005-3157556-268-9.png,0.589,1.0998,1.049
0005-3157556-288-9.png,0.7506,1.2724,1.2289
0005-3157556-291-9.png,0.7891,1.3518,1.3217
0005-3157556-299-9.png,0.8809,1.4349,1.4099
0005-3157556-517-19.png,0.8054,1.4033,1.3465
0005-3157556-73-7.png,0.6607,1.2886,1.2951
0005-3157556-86-15.png,1.3558,1.7687,1.7479
0005-3157556-87-15.png,1.5468,1.8888,1.8769
0005-3157556-92-13.png,1.251,1.7192,1.6925
0005-3426930-1-5.png,1.3683,1.7751,1.7274
0005-3426930-2-12.png,1.5089,1.8081,1.7881
0005-3426930-3-12.png,0.9333,1.4889,1.4454
0006-3157556-100-13.png,1.1738,1.6779,1.6366
0006-3157556-101-13.png,1.1632,1.6679,1.6284
0006-3157556-1801-2.png,1.2113,1.7005,1.6664
0006-3157556-1833-2.png,1.2283,1.7243,1.6868
0006-3157556-196-17.png,1.2928,1.7871,1.7677
0006-3157556-206-17.png,1.2794,1.7355,1.7078
0006-3157556-207-17.png,1.2607,1.741,1.7247
0006-3157556-208-17.png,1.0929,1.5639,1.5559
0006-3157556-209-18.png,1.3683,1.7738,1.7438
0006-3157556-213-17.png,1.0911,1.6146,1.5999
0006-3157556-215-11.png,1.0993,1.5546,1.528
0006-3157556-226-18.png,1.3101,1.7891,1.7678
0006-3157556-232-11.png,0.9794,1.4912,1.4637
0006-3157556-240-3.png,0.8445,1.3817,1.3233
0006-3157556-272-4.png,1.1721,1.6768,1.6347
0006-3157556-273-4.png,1.1378,1.6052,1.5717
0006-3157556-274-8.png,0.5685,1.0987,1.0673
0006-3157556-297-4.png,1.0104,1.5334,1.5042
0006-3157556-309-9.png,0.5027,1.0575,1.0234
0006-3157556-588-19.png,1.0272,1.6063,1.5505
0006-3157556-596-19.png,0.872,1.4629,1.409
0006-3157556-615-19.png,1.0885,1.6315,1.5841
0006-3157556-616-19.png,0.9099,1.4861,1.4232
0006-3157556-72-16.png,0.6488,1.1669,1.1529
0006-3157556-9-12.png,1.1793,1.6592,1.6026
0006-3157556-91-15.png,1.6364,1.8904,1.8603
0006-3157556-91-7.png,0.7741,1.3126,1.3322
0006-3157556-95-7.png,0.8835,1.4169,1.4154
0006-3426930-1-12.png,0.7076,1.213,1.1165
0006-3426930-2-12.png,1.4318,1.7851,1.7641
0007-3157556-103-18.png,0.5469,1.0506,1.0107
0007-3157556-108-11.png,1.0085,1.5096,1.4792
0007-3157556-119-14.png,1.1198,1.5883,1.5589
0007-3157556-12-18.png,0.7608,1.3626,1.3193
0007-3157556-120-14.png,0.9397,1.4766,1.4412
0007-3157556-13-14.png,1.2532,1.7095,1.6692
0007-3157556-139-14.png,0.5888,1.132,1.0785
0007-3157556-316-19.png,0.5922,1.1853,1.1341
0007-3157556-39-7.png,0.5562,1.1163,1.0933
0007-3157556-40-16.png,0.6465,1.1752,1.1536
0007-3157556-42-16.png,0.4827,0.9751,0.9279
0007-3157556-48-12.png,0.8431,1.4253,1.366
0007-3157556-49-13.png,1.0282,1.6328,1.5791
0007-3157556-579-21.png,0.6361,1.1567,1.1355
0007-3157556-91-17.png,1.0591,1.5752,1.5665
