image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.9052,1.4339,1.4274
0003-3157556-1669-21.png,0.7916,1.3762,1.3447
0003-3157556-1671-21.png,0.7385,1.2608,1.2609
0003-3157556-1675-21.png,0.7626,1.3331,1.3177
0003-3157556-1682-21.png,0.8306,1.3628,1.348
0003-3157556-178-6.png,0.8329,1.4209,1.3602
0003-3157556-274-17.png,0.9216,1.449,1.4532
0003-3157556-275-17.png,1.1384,1.6166,1.6273
0003-3157556-308-3.png,1.0399,1.549,1.5325
0003-3157556-374-8.png,0.8329,1.31,1.334
0003-3157556-383-4.png,1.2196,1.6136,1.6497
0003-3157556-444-9.png,0.9073,1.5113,1.4845
0003-3157556-445-9.png,0.6737,1.2342,1.1872
0003-3157556-976-19.png,0.8164,1.4119,1.3728
0004-3157556-1001-21.png,1.06,1.5577,1.5678
0004-3157556-1007-21.png,0.7563,1.3326,1.3115
0004-3157556-1008-21.png,0.782,1.331,1.3228
0004-3157556-1016-21.png,1.0713,1.602,1.614
0004-3157556-128-15.png,0.7697,1.2495,1.2867
0004-3157556-131-16.png,0.3396,0.7364,0.6837
0004-3157556-170-17.png,1.182,1.5819,1.5941
0004-3157556-1737-21.png,1.2331,1.7119,1.7064
0004-3157556-176-18.png,1.2857,1.7324,1.728
0004-3157556-209-1.png,0.4737,0.8698,0.9173
0004-3157556-211-1.png,0.4483,0.8862,0.8922
0004-3157556-2561-2.png,1.2527,1.6898,1.7098
0004-3157556-320-18.png,1.0073,1.4808,1.4823
0004-3157556-383-11.png,1.2308,1.6686,1.6712
0004-3157556-390-18.png,1.1595,1.6024,1.5797
0004-3157556-465-9.png,0.4746,0.997,0.9447
0004-3157556-466-9.png,0.4573,0.9953,0.9384
0004-3157556-497-19.png,0.6518,1.1923,1.2224
0004-3157556-498-19.png,0.6171,1.084,1.0649
0004-3157556-503-19.png,0.5116,1.0329,1.0277
0004-3157556-83-15.png,1.3146,1.7408,1.73
0004-3157556-88-10.png,1.0421,1.5514,1.5583
0004-3157556-92-5.png,0.9152,1.4997,1.5087
0004-3157556-96-20 .png,0.7642,1.1692,1.2304
0004-3426930-1-5.png,0.7999,1.3192,1.3369
0004-3426930-2-12.png,0.7381,1.2616,1.2332
0005-3157556-105-6.png,1.2045,1.6532,1.6554
0005-3157556-106-6.png,1.0634,1.5399,1.5308
0005-3157556-107-10.png,1.7411,1.9378,1.9302
0005-3157556-139-1.png,0.9948,1.453,1.4677
0005-3157556-142-1.png,0.8889,1.3951,1.3986
0005-3157556-1594-2.png,1.5102,1.8479,1.848
0005-3157556-174-17.png,1.4106,1.7571,1.7645
0005-3157556-189-18.png,1.4594,1.8326,1.8319
0005-3157556-192-11.png,1.372,1.7025,1.7169
0005-3157556-193-11.png,1.4287,1.8132,1.805
0005-3157556-195-11.png,1.4322,1.7694,1.7741
0005-3157556-195-18.png,1.3267,1.7697,1.76
0005-3157556-203-3.png,1.0638,1.5344,1.5249
0005-3157556-211-11.png,1.6728,1.9257,1.9176
0005-3157556-213-3.png,1.5675,1.8757,1.8713
0005-3157556-217-3.png,1.4161,1.8155,1.8122
0005-3157556-229-8.png,0.9668,1.428,1.4414
0005-3157556-231-8.png,0.9625,1.4204,1.4285
0005-3157556-243-8.png,1.1033,1.6222,1.6005
0005-3157556-244-4.png,1.3832,1.7646,1.7675
0005-3157556-247-8.png,0.9655,1.4869,1.4713
0005-3157556-248-14.png,1.5284,1.8196,1.8298
0005-3157556-257-1.png,0.861,1.3038,1.3236
0005-3157556-268-9.png,0.9615,1.4162,1.4238
0005-3157556-288-9.png,1.0892,1.5373,1.5373
0005-3157556-291-9.png,1.0509,1.5573,1.5538
0005-3157556-299-9.png,1.1529,1.6515,1.6509
0005-3157556-517-19.png,1.1355,1.6319,1.6177
0005-3157556-73-7.png,0.9367,1.5507,1.5813
0005-3157556-86-15.png,1.5737,1.8659,1.8626
0005-3157556-87-15.png,1.6877,1.9294,1.9239
0005-3157556-92-13.png,1.4859,1.8324,1.8276
0005-3426930-1-5.png,1.6016,1.8851,1.872
0005-3426930-2-12.png,1.6842,1.9079,1.9039
0005-3426930-3-12.png,1.1784,1.6952,1.6664
0006-3157556-100-13.png,1.4479,1.8314,1.8227
0006-3157556-101-13.png,1.4119,1.8035,1.7912
0006-3157556-1801-2.png,1.4998,1.8478,1.8486
0006-3157556-1833-2.png,1.4946,1.8581,1.8532
0006-3157556-196-17.png,1.5099,1.874,1.8666
0006-3157556-206-17.png,1.5201,1.8592,1.8527
0006-3157556-207-17.png,1.5076,1.8545,1.8526
0006-3157556-208-17.png,1.3626,1.7399,1.7461
0006-3157556-209-18.png,1.5929,1.8864,1.8813
0006-3157556-213-17.png,1.3648,1.775,1.775
0006-3157556-215-11.png,1.3703,1.7136,1.7173
0006-3157556-226-18.png,1.5053,1.8657,1.8557
0006-3157556-232-11.png,1.3089,1.7025,1.7099
0006-3157556-240-3.png,1.1525,1.6145,1.598
0006-3157556-272-4.png,1.4801,1.8364,1.827
0006-3157556-273-4.png,1.4578,1.7925,1.7931
0006-3157556-274-8.png,0.9167,1.4156,1.4291
0006-3157556-297-4.png,1.3114,1.7154,1.724
