image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.5756,1.2006,1.1665
0003-3157556-1669-21.png,0.1703,0.5102,0.5027
0003-3157556-1671-21.png,0.2747,0.6674,0.6617
0003-3157556-1675-21.png,0.2689,0.6701,0.662
0003-3157556-1682-21.png,0.2431,0.6042,0.6067
0003-3157556-178-6.png,0.3315,0.7656,0.7562
0003-3157556-274-17.png,0.5607,1.074,1.0401
0003-3157556-275-17.png,0.6071,1.0796,1.0846
0003-3157556-308-3.png,0.6587,1.2666,1.2874
0003-3157556-374-8.png,0.383,0.8714,0.9179
0003-3157556-383-4.png,0.7481,1.2276,1.2395
0003-3157556-444-9.png,0.1998,0.7162,0.6906
0003-3157556-445-9.png,0.1966,0.7423,0.7058
0003-3157556-976-19.png,0.334,0.9693,0.9367
0004-3157556-1001-21.png,0.361,0.7249,0.726
0004-3157556-1007-21.png,0.1985,0.5956,0.5808
0004-3157556-1008-21.png,0.196,0.5587,0.5651
0004-3157556-1016-21.png,0.3289,0.759,0.7677
0004-3157556-128-15.png,0.6912,1.1962,1.1704
0004-3157556-131-16.png,0.3229,0.7595,0.7605
0004-3157556-170-17.png,0.4979,0.9454,0.9376
0004-3157556-1737-21.png,0.4075,0.7982,0.8046
0004-3157556-176-18.png,0.4655,0.9657,0.9576
0004-3157556-209-1.png,0.2315,0.5602,0.566
0004-3157556-211-1.png,0.1664,0.4396,0.4416
0004-3157556-2561-2.png,1.1776,1.6583,1.6172
0004-3157556-320-18.png,0.3589,0.7708,0.7759
0004-3157556-383-11.png,0.5833,1.0961,1.0779
0004-3157556-390-18.png,0.4144,0.949,0.9432
0004-3157556-465-9.png,0.2623,0.7577,0.7302
0004-3157556-466-9.png,0.1778,0.6925,0.6673
0004-3157556-497-19.png,0.4758,1.1069,1.0764
0004-3157556-498-19.png,0.2599,0.7128,0.6999
0004-3157556-503-19.png,0.4456,1.0069,0.9557
0004-3157556-83-15.png,0.7056,1.2611,1.2327
0004-3157556-88-10.png,0.3555,0.9579,0.9474
0004-3157556-92-5.png,0.352,0.8635,0.844
0004-3157556-96-20 .png,0.3847,0.7911,0.7964
0004-3426930-1-5.png,0.4162,0.9218,0.9378
0004-3426930-2-12.png,0.3573,0.9186,0.8881
0005-3157556-105-6.png,0.3742,0.7368,0.7389
0005-3157556-106-6.png,0.2808,0.5907,0.578
0005-3157556-107-10.png,0.9815,1.4936,1.4705
0005-3157556-139-1.png,0.2444,0.5312,0.5398
0005-3157556-142-1.png,0.1689,0.4494,0.4453
0005-3157556-1594-2.png,0.9361,1.4442,1.4137
0005-3157556-174-17.png,0.708,1.0507,1.0589
0005-3157556-189-18.png,0.5783,1.0161,1.0016
0005-3157556-192-11.png,0.6386,0.9925,0.9971
0005-3157556-193-11.png,0.7412,1.183,1.1786
0005-3157556-195-11.png,0.7703,1.189,1.1913
0005-3157556-195-18.png,0.4885,0.8715,0.8671
0005-3157556-203-3.png,0.504,0.888,0.8927
0005-3157556-211-11.png,1.1138,1.5633,1.5624
0005-3157556-213-3.png,0.8627,1.3209,1.3205
0005-3157556-217-3.png,0.6894,1.1508,1.1532
0005-3157556-229-8.png,0.3967,0.7768,0.7926
0005-3157556-231-8.png,0.4505,0.8363,0.851
0005-3157556-243-8.png,0.3591,0.8546,0.851
0005-3157556-244-4.png,0.7021,1.1147,1.12
0005-3157556-247-8.png,0.3669,0.8178,0.8317
0005-3157556-248-14.png,0.5762,1.0741,1.0357
0005-3157556-257-1.png,0.2648,0.5229,0.534
0005-3157556-268-9.png,0.2955,0.6735,0.6789
0005-3157556-288-9.png,0.401,0.7511,0.7543
0005-3157556-291-9.png,0.3838,0.8405,0.8337
0005-3157556-299-9.png,0.3747,0.8073,0.7952
0005-3157556-517-19.png,0.4082,0.8643,0.8443
0005-3157556-73-7.png,0.2175,0.5718,0.5926
0005-3157556-86-15.png,0.9905,1.4087,1.4299
0005-3157556-87-15.png,1.1378,1.5724,1.5823
0005-3157556-92-13.png,0.7686,1.2264,1.2159
0005-3426930-1-5.png,0.8866,1.4696,1.4468
0005-3426930-2-12.png,0.8503,1.4276,1.3898
0005-3426930-3-12.png,0.4628,1.0377,1.0097
0006-3157556-100-13.png,0.7729,1.2689,1.2577
0006-3157556-101-13.png,0.7945,1.2883,1.282
0006-3157556-1801-2.png,0.9898,1.5055,1.4803
0006-3157556-1833-2.png,0.9771,1.507,1.4853
0006-3157556-196-17.png,0.7237,1.1645,1.1495
0006-3157556-206-17.png,0.7457,1.2201,1.2171
