image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.6217,1.1827,1.1564
0003-3157556-1669-21.png,0.2041,0.6028,0.5764
0003-3157556-1671-21.png,0.2408,0.6204,0.5938
0003-3157556-1675-21.png,0.1496,0.5,0.4545
0003-3157556-1682-21.png,0.2345,0.6136,0.6107
0003-3157556-178-6.png,0.2936,0.6924,0.6838
0003-3157556-274-17.png,0.5573,1.0238,0.9954
0003-3157556-275-17.png,0.5138,0.9239,0.9207
0003-3157556-308-3.png,0.4751,0.9693,1.0029
0003-3157556-374-8.png,0.3429,0.8143,0.8482
0003-3157556-383-4.png,0.8366,1.284,1.3071
0003-3157556-444-9.png,0.1716,0.6375,0.6188
0003-3157556-445-9.png,0.2145,0.7169,0.6734
0003-3157556-976-19.png,0.2484,0.7916,0.7571
0004-3157556-1001-21.png,0.2145,0.5422,0.5346
0004-3157556-1007-21.png,0.2489,0.6508,0.6223
0004-3157556-1008-21.png,0.247,0.6471,0.6205
0004-3157556-1016-21.png,0.1809,0.5448,0.5354
0004-3157556-128-15.png,0.8608,1.3704,1.3272
0004-3157556-131-16.png,0.4314,0.9231,0.9125
0004-3157556-170-17.png,0.4813,0.8319,0.8235
0004-3157556-1737-21.png,0.233,0.6251,0.616
0004-3157556-176-18.png,0.1601,0.5249,0.4898
0004-3157556-209-1.png,0.4033,0.757,0.7743
0004-3157556-211-1.png,0.3596,0.7505,0.7514
0004-3157556-2561-2.png,1.3928,1.8214,1.7908
0004-3157556-320-18.png,0.2208,0.5641,0.5434
0004-3157556-383-11.png,0.4765,0.8441,0.8464
0004-3157556-390-18.png,0.2772,0.666,0.6724
0004-3157556-465-9.png,0.382,0.8811,0.854
0004-3157556-466-9.png,0.3213,0.8239,0.8088
0004-3157556-497-19.png,0.5819,1.1349,1.1118
0004-3157556-498-19.png,0.5031,1.0032,0.9988
0004-3157556-503-19.png,0.6652,1.2719,1.2204
0004-3157556-83-15.png,0.5383,1.0665,1.0372
0004-3157556-88-10.png,0.3329,0.8604,0.8734
0004-3157556-92-5.png,0.3512,0.8353,0.805
0004-3157556-96-20 .png,0.4667,0.8366,0.8492
0004-3426930-1-5.png,0.4383,0.9277,0.9184
0004-3426930-2-12.png,0.3837,0.8952,0.8833
0005-3157556-105-6.png,0.2251,0.5979,0.5924
0005-3157556-106-6.png,0.2071,0.5923,0.5705
0005-3157556-107-10.png,0.7197,1.2338,1.1856
0005-3157556-139-1.png,0.1433,0.389,0.3889
0005-3157556-142-1.png,0.1013,0.3418,0.3297
0005-3157556-1594-2.png,1.0376,1.5037,1.4946
0005-3157556-174-17.png,0.5687,0.8264,0.8533
0005-3157556-189-18.png,0.2992,0.6886,0.6536
0005-3157556-192-11.png,0.5394,0.8525,0.8641
0005-3157556-193-11.png,0.5919,0.988,0.9869
0005-3157556-195-11.png,0.5667,0.9119,0.9152
0005-3157556-195-18.png,0.2467,0.589,0.5571
0005-3157556-203-3.png,0.2345,0.5344,0.5322
0005-3157556-211-11.png,0.876,1.2877,1.3003
0005-3157556-213-3.png,0.5754,1.0237,1.0165
0005-3157556-217-3.png,0.3269,0.7375,0.7116
0005-3157556-229-8.png,0.2888,0.6456,0.6687
0005-3157556-231-8.png,0.2572,0.5983,0.6091
0005-3157556-243-8.png,0.1523,0.5557,0.5366
0005-3157556-244-4.png,0.6879,1.0866,1.0872
0005-3157556-247-8.png,0.15,0.4986,0.4984
0005-3157556-248-14.png,0.3886,0.8551,0.8032
0005-3157556-257-1.png,0.1547,0.3833,0.3972
0005-3157556-268-9.png,0.2706,0.6892,0.7023
0005-3157556-288-9.png,0.2102,0.5389,0.5408
0005-3157556-291-9.png,0.215,0.6148,0.6021
0005-3157556-299-9.png,0.1452,0.4868,0.4747
0005-3157556-517-19.png,0.332,0.7811,0.7753
0005-3157556-73-7.png,0.153,0.4753,0.4875
0005-3157556-86-15.png,0.7885,1.1895,1.2112
0005-3157556-87-15.png,0.9564,1.3826,1.4057
0005-3157556-92-13.png,0.6352,1.1072,1.0912
0005-3426930-1-5.png,0.5516,1.0722,1.0189
0005-3426930-2-12.png,0.5984,1.1178,1.0889
0005-3426930-3-12.png,0.3372,0.8158,0.8167
0006-3157556-100-13.png,0.5598,1.007,0.9775
0006-3157556-101-13.png,0.6195,1.0805,1.0714
0006-3157556-1801-2.png,1.0777,1.5463,1.538
0006-3157556-1833-2.png,1.0212,1.5042,1.4984
0006-3157556-196-17.png,0.6261,1.0096,1.0187
0006-3157556-206-17.png,0.5346,0.9192,0.9076
0006-3157556-207-17.png,0.5779,1.0093,1.0021
0006-3157556-208-17.png,0.4552,0.7524,0.758
0006-3157556-209-18.png,0.4672,0.9014,0.8625
0006-3157556-213-17.png,0.5623,0.9578,0.9744
0006-3157556-215-11.png,0.4861,0.8185,0.8227
0006-3157556-226-18.png,0.3747,0.8201,0.7683
0006-3157556-232-11.png,0.5533,0.9571,0.9569
0006-3157556-240-3.png,0.2676,0.5912,0.5863
0006-3157556-272-4.png,0.7492,1.205,1.1932
0006-3157556-273-4.png,0.7427,1.1499,1.1382
0006-3157556-274-8.png,0.2532,0.5989,0.6173
0006-3157556-297-4.png,0.8081,1.226,1.2358
0006-3157556-309-9.png,0.2907,0.6424,0.6458
0006-3157556-588-19.png,0.4243,0.9152,0.8842
0006-3157556-596-19.png,0.3084,0.7664,0.7483
0006-3157556-615-19.png,0.4034,0.9028,0.8599
0006-3157556-616-19.png,0.3395,0.7766,0.7411
0006-3157556-72-16.png,0.1927,0.4765,0.4645
0006-3157556-9-12.png,0.3856,0.7715,0.7432
0006-3157556-91-15.png,0.9756,1.4081,1.413
0006-3157556-91-7.png,0.2082,0.5829,0.5974
0006-3157556-95-7.png,0.1843,0.5297,0.5305
0006-3426930-1-12.png,0.2907,0.7175,0.7178
0006-3426930-2-12.png,0.5444,1.0416,1.0342
0007-3157556-103-18.png,0.2277,0.636,0.6241
0007-3157556-108-11.png,0.4696,0.7464,0.7497
0007-3157556-119-14.png,0.3326,0.7668,0.7272
0007-3157556-12-18.png,0.1896,0.6177,0.5858
0007-3157556-120-14.png,0.2267,0.7331,0.6844
0007-3157556-13-14.png,0.6467,1.0756,1.0868
0007-3157556-139-14.png,0.2498,0.6623,0.6406
0007-3157556-316-19.png,0.2992,0.7448,0.7208
0007-3157556-39-7.png,0.311,0.7326,0.6994
0007-3157556-40-16.png,0.2191,0.5449,0.5221
0007-3157556-42-16.png,0.244,0.6018,0.5618
0007-3157556-48-12.png,0.3443,0.7368,0.7324
0007-3157556-49-13.png,0.455,0.9934,0.9496
0007-3157556-579-21.png,0.1753,0.497,0.5027
0007-3157556-91-17.png,0.5674,0.9318,0.9399
0007-3249138-10-7.png,0.9175,1.4997,1.4617
0007-3249138-1040-19.png,0.6563,1.3886,1.3118
0007-3249138-11-16.png,0.8811,1.4583,1.4206
0007-3249138-11-17.png,1.0398,1.5267,1.5003
0007-3249138-112-19.png,0.773,1.4159,1.3595
0007-3249138-12-14.png,0.8538,1.3878,1.3657
0007-3249138-12-7.png,0.8145,1.3664,1.3577
0007-3249138-13-17.png,1.2339,1.6861,1.6511
0007-3249138-132-21.png,0.7202,1.2855,1.2828
0007-3249138-137-21.png,0.7945,1.4524,1.4245
0007-3249138-15-16.png,0.7646,1.2486,1.2057
0007-3249138-16-12.png,0.9769,1.4956,1.5031
0007-3249138-16-15.png,0.9531,1.4798,1.4532
0007-3249138-18-1.png,0.7372,1.2046,1.1918
0007-3249138-18-13.png,0.8351,1.3518,1.3215
0007-3249138-18-16.png,1.0589,1.6455,1.5751
0007-3249138-185-21.png,0.6756,1.1958,1.2073
0007-3249138-186-21.png,0.7414,1.3281,1.3031
0007-3249138-19-3.png,0.9112,1.5205,1.4699
0007-3249138-190-21.png,0.7357,1.3046,1.302
0007-3249138-203-20 .png,0.7443,1.3534,1.3025
0007-3249138-204-20 .png,0.8616,1.4526,1.4188
0007-3249138-21-13.png,0.8806,1.4517,1.3891
0007-3249138-22-11.png,0.9577,1.4769,1.4388
0007-3249138-23-1.png,0.7598,1.2621,1.2419
0007-3249138-23-8.png,0.7621,1.4356,1.3951
0007-3249138-234-2.png,1.4375,1.7451,1.743
0007-3249138-24-1.png,0.651,1.087,1.1168
0007-3249138-26-3.png,1.0089,1.5453,1.5473
0007-3249138-26-8.png,0.5872,1.2819,1.2272
0007-3249138-2829-2.png,1.4862,1.7829,1.7755
0007-3249138-30-18.png,0.5973,1.245,1.204
0007-3249138-30-7.png,0.8537,1.4027,1.3823
0007-3249138-307-17.png,1.097,1.5748,1.5602
0007-3249138-31-17.png,1.0217,1.5732,1.5402
0007-3249138-31-20 .png,0.6186,1.186,1.1659
0007-3249138-32-8.png,0.7223,1.3827,1.322
0007-3249138-33-14.png,0.7821,1.3928,1.3398
0007-3249138-367-11.png,1.0714,1.4946,1.4717
0007-3249138-39-14.png,0.8865,1.5073,1.4811
0007-3249138-39-17.png,0.8653,1.3875,1.3647
0007-3249138-42-3.png,1.0734,1.6656,1.6359
0007-3249138-43-3.png,1.181,1.7216,1.6949
0007-3249138-43-4.png,1.2218,1.6407,1.6316
0007-3249138-43-8.png,0.8706,1.5792,1.513
0007-3249138-47-3.png,0.9645,1.5886,1.558
0007-3249138-49-14.png,0.6605,1.2543,1.1982
0007-3249138-5-12.png,0.8976,1.4927,1.4736
0007-3249138-50-11.png,1.0341,1.4753,1.4402
0007-3249138-50-4.png,1.1018,1.4836,1.4958
0007-3249138-505-9.png,0.8317,1.5399,1.4887
0007-3249138-507-9.png,0.9115,1.577,1.5278
0007-3249138-51-11.png,0.953,1.4281,1.4172
0007-3249138-51-18.png,0.5718,1.3231,1.244
0007-3249138-510-9.png,0.9924,1.6385,1.5898
0007-3249138-511-9.png,0.8676,1.5293,1.4794
0007-3249138-512-9.png,0.7885,1.5092,1.4386
0007-3249138-54-18.png,0.6916,1.3308,1.2986
0007-3249138-57-19.png,0.7707,1.3851,1.341
0007-3249138-59-14.png,0.669,1.1879,1.1529
0007-3249138-6-10.png,0.676,1.3833,1.3203
0007-3249138-6-16.png,0.9888,1.6021,1.5327
0007-3249138-607-14.png,0.8237,1.3937,1.372
0007-3249138-63-4.png,1.204,1.6218,1.6204
0007-3249138-64-19.png,0.792,1.4339,1.39
0007-3249138-69-14.png,1.0151,1.5509,1.5277
0007-3249138-7-11.png,0.8109,1.2903,1.2604
0007-3249138-7-7.png,0.7836,1.349,1.3241
0007-3249138-9-16.png,0.8126,1.4292,1.3546
0007-3249138-9-18.png,0.7913,1.441,1.3844
0007-3249138-9-6.png,0.4993,1.1655,1.1097
0007-3249138-9-7.png,0.6896,1.3428,1.3174
0007-3249138-97-19.png,0.7428,1.3846,1.3548
0007-3426930-2-12.png,0.4105,0.9382,0.9298
0007-3426930-3-5.png,0.4045,0.8692,0.8581
0007-3426930-4-6.png,0.1673,0.6166,0.5784
0008-3157556-115-11.png,0.8594,1.3193,1.281
0008-3157556-123-3.png,0.5946,1.0674,1.0954
0008-3157556-139-4.png,1.0157,1.445,1.4408
0008-3157556-139-8.png,0.3594,0.7906,0.8092
0008-3157556-155-4.png,0.9509,1.4202,1.3994
0008-3157556-19-17.png,0.8733,1.3569,1.3279
0008-3157556-354-19.png,0.7673,1.3825,1.3473
0008-3157556-41-7.png,0.4395,0.7799,0.7951
0008-3157556-44-16.png,0.5963,1.0534,1.0576
0008-3157556-60-15.png,1.0157,1.5598,1.5167
0008-3157556-77-6.png,0.527,0.9764,1.0059
0008-3249138-102-9.png,0.98,1.6417,1.5933
0008-3249138-104-14.png,0.9367,1.5628,1.5085
0008-3249138-117-15.png,1.478,1.7722,1.7623
0008-3249138-15-10.png,0.845,1.5389,1.4748
0008-3249138-171-20 .png,0.7254,1.3033,1.2962
0008-3249138-172-20 .png,0.763,1.3491,1.3071
0008-3249138-176-6.png,0.8966,1.5587,1.5188
0008-3249138-1873-21.png,0.9067,1.5099,1.4647
0008-3249138-1880-21.png,0.891,1.531,1.488
0008-3249138-24-15.png,1.1817,1.6017,1.5711
0008-3249138-24-6.png,0.8537,1.4676,1.435
0008-3249138-27-15.png,1.1012,1.6667,1.6036
0008-3249138-28-15.png,1.2802,1.689,1.6677
0008-3249138-293-11.png,0.9084,1.353,1.345
0008-3249138-296-11.png,0.9783,1.4394,1.4063
0008-3249138-304-11.png,1.0685,1.5306,1.517
0008-3249138-322-3.png,1.1842,1.6812,1.6662
0008-3249138-33-12.png,0.9792,1.5105,1.5
0008-3249138-335-21.png,0.87,1.5116,1.4723
0008-3249138-367-8.png,0.783,1.4226,1.3556
0008-3249138-38-1.png,0.7845,1.2799,1.2624
0008-3249138-39-20 .png,0.8041,1.4159,1.3692
0008-3249138-397-4.png,1.1889,1.6368,1.6081
0008-3249138-407-4.png,1.2411,1.666,1.6275
0008-3249138-409-9.png,0.8935,1.6024,1.5316
0008-3249138-42-13.png,1.1295,1.7137,1.6557
0008-3249138-44-13.png,0.9986,1.5951,1.5521
0008-3249138-447-21.png,0.901,1.4783,1.4509
0008-3249138-51-3.png,1.143,1.7156,1.6723
0008-3249138-56-11.png,1.1833,1.6231,1.5958
0008-3249138-59-9.png,0.893,1.6146,1.5461
0008-3249138-590-2.png,1.5192,1.8161,1.8027
0008-3249138-63-11.png,0.9681,1.4599,1.4276
0008-3249138-63-9.png,0.849,1.5035,1.4614
0008-3249138-81-4.png,1.344,1.7202,1.7071
0008-3249138-88-14.png,1.0945,1.6733,1.617
0008-3249138-95-4.png,1.2913,1.6667,1.6506
0008-3249138-98-4.png,1.3963,1.7272,1.7143
0009-3157556-12-15.png,0.681,1.2092,1.1933
0009-3157556-121-17.png,0.4951,0.8653,0.8809
0009-3157556-130-18.png,0.1355,0.4637,0.4284
0009-3157556-138-18.png,0.1935,0.4921,0.4831
0009-3157556-172-14.png,0.3179,0.7902,0.7709
0009-3157556-172-8.png,0.4665,0.9118,0.928
0009-3157556-173-14.png,0.3554,0.8698,0.828
0009-3157556-19-9.png,0.3113,0.7587,0.7641
0009-3157556-193-4.png,0.7451,1.1699,1.1923
0009-3157556-194-14.png,0.3314,0.8847,0.8326
0009-3157556-205-14.png,0.489,1.0429,0.9726
0009-3157556-40-5.png,0.292,0.6653,0.6835
0009-3157556-63-12.png,0.5056,0.879,0.8938
0009-3157556-70-15.png,0.5358,0.9143,0.9174
0009-3157556-71-15.png,0.5981,1.1314,1.1013
0009-3157556-786-21.png,0.1778,0.498,0.5189
0009-3249138-1-13.png,0.9556,1.513,1.4542
0009-3249138-1-7.png,0.6552,1.2256,1.1875
0009-3249138-1027-19.png,0.6423,1.2655,1.215
0009-3249138-105-5.png,0.7647,1.3849,1.3411
0009-3249138-118-15.png,1.064,1.5516,1.5147
0009-3249138-124-15.png,1.1936,1.6406,1.6192
0009-3249138-129-16.png,1.0639,1.5788,1.5277
0009-3249138-137-7.png,0.8343,1.3926,1.3623
0009-3249138-147-12.png,0.6523,1.2767,1.2508
0009-3249138-163-1.png,0.7486,1.2373,1.2134
0009-3249138-192-20 .png,0.5968,1.1091,1.0931
0009-3249138-2-11.png,1.1107,1.6061,1.5713
0009-3249138-200-20 .png,0.6249,1.1686,1.1656
0009-3249138-202-20 .png,0.6751,1.2916,1.257
0009-3249138-2123-21.png,0.8076,1.4151,1.4062
0009-3249138-2135-21.png,0.7917,1.4357,1.4073
0009-3249138-258-17.png,0.9805,1.4681,1.4459
0009-3249138-3-8.png,0.7237,1.4762,1.3958
0009-3249138-329-3.png,0.8494,1.5084,1.447
0009-3249138-337-11.png,1.2426,1.7243,1.6845
0009-3249138-340-3.png,0.8501,1.4881,1.4364
0009-3249138-380-8.png,0.685,1.4315,1.3481
0009-3249138-395-18.png,0.778,1.4586,1.4031
0009-3249138-400-8.png,0.6059,1.2932,1.2484
0009-3249138-409-8.png,0.6969,1.4503,1.366
0009-3249138-418-9.png,0.8676,1.5639,1.5023
0009-3249138-439-8.png,0.5395,1.3318,1.2529
0009-3249138-440-4.png,1.2989,1.6682,1.662
0009-3249138-450-9.png,0.7381,1.4343,1.3942
0009-3249138-452-18.png,0.6385,1.3393,1.288
0009-3249138-5-11.png,1.1424,1.5538,1.5525
0009-3249138-513-9.png,0.8797,1.5719,1.5215
0009-3249138-519-14.png,1.1127,1.6024,1.5763
0009-3249138-525-14.png,1.1219,1.6856,1.6398
0009-3249138-95-5.png,0.8422,1.4787,1.4253
0009-3249138-957-19.png,0.8124,1.4811,1.4177
0009-3249138-97-10.png,0.649,1.3214,1.2522
0009-3426930-1-12.png,0.4361,0.9444,0.9609
0010-3157556-110-1.png,0.3213,0.6746,0.6535
0010-3157556-169-3.png,0.3688,0.8016,0.8164
0010-3157556-173-18.png,0.1685,0.559,0.5269
0010-3157556-179-11.png,0.5897,1.0082,1.0088
0010-3157556-185-8.png,0.3427,0.7214,0.7297
0010-3157556-234-14.png,0.3755,0.8897,0.8354
0010-3157556-236-9.png,0.247,0.6975,0.6991
0010-3157556-44-5.png,0.3764,0.7482,0.7866
0010-3157556-46-5.png,0.2826,0.696,0.6887
0010-3157556-47-20 .png,0.2897,0.6061,0.6202
0010-3157556-66-12.png,0.214,0.4928,0.4965
0010-3157556-66-7.png,0.1101,0.3912,0.3733
0010-3157556-67-7.png,0.2024,0.4766,0.466
0010-3157556-73-13.png,0.597,1.0284,1.0304
0010-3157556-74-13.png,0.7134,1.2524,1.2285
0010-3157556-77-15.png,0.6795,1.1274,1.137
0010-3157556-78-15.png,0.6704,1.1977,1.1753
0010-3157556-80-13.png,0.5276,1.0098,0.9612
0010-3157556-84-13.png,0.6168,1.0829,1.0554
0010-3157556-86-13.png,0.5741,1.0094,0.983
0010-3249138-10-5.png,0.9056,1.5061,1.4615
0010-3249138-10-6.png,0.8145,1.4995,1.4424
0010-3249138-100-15.png,0.9757,1.5266,1.4887
0010-3249138-101-16.png,1.1391,1.673,1.6081
0010-3249138-11-11.png,1.2785,1.6808,1.6692
0010-3249138-11-20 .png,0.7902,1.3711,1.3421
0010-3249138-118-19.png,0.8825,1.5725,1.5134
0010-3249138-12-5.png,0.8321,1.4818,1.4335
