image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.5924,1.1709,1.1407
0003-3157556-1669-21.png,0.3165,0.7681,0.7429
0003-3157556-1671-21.png,0.376,0.8082,0.7761
0003-3157556-1675-21.png,0.2686,0.7543,0.7412
0003-3157556-1682-21.png,0.2806,0.7336,0.6972
0003-3157556-178-6.png,0.4962,0.8935,0.8969
0003-3157556-274-17.png,0.5526,1.0563,1.0156
0003-3157556-275-17.png,0.4546,0.9403,0.9239
0003-3157556-308-3.png,0.4022,0.828,0.8068
0003-3157556-374-8.png,0.263,0.6804,0.6653
0003-3157556-383-4.png,0.7397,1.1911,1.2274
0003-3157556-444-9.png,0.252,0.768,0.7331
0003-3157556-445-9.png,0.3408,0.942,0.9061
0003-3157556-976-19.png,0.3073,0.8913,0.8604
0004-3157556-1001-21.png,0.2544,0.6341,0.6063
0004-3157556-1007-21.png,0.2975,0.7403,0.6851
0004-3157556-1008-21.png,0.3853,0.8458,0.8259
0004-3157556-1016-21.png,0.2121,0.6232,0.5827
0004-3157556-128-15.png,0.8277,1.3083,1.2407
0004-3157556-131-16.png,0.5499,1.1024,1.0517
0004-3157556-170-17.png,0.3878,0.8091,0.787
0004-3157556-1737-21.png,0.2486,0.6358,0.6153
0004-3157556-176-18.png,0.2451,0.6518,0.6166
0004-3157556-209-1.png,0.4427,0.9027,0.8815
0004-3157556-211-1.png,0.4201,0.8945,0.8363
0004-3157556-2561-2.png,1.3754,1.7875,1.7568
0004-3157556-320-18.png,0.2187,0.6151,0.5799
0004-3157556-383-11.png,0.3658,0.8457,0.8236
0004-3157556-390-18.png,0.1425,0.4952,0.4669
0004-3157556-465-9.png,0.5494,1.0646,1.0425
0004-3157556-466-9.png,0.4055,0.9642,0.9267
0004-3157556-497-19.png,0.5741,1.12,1.0622
0004-3157556-498-19.png,0.4611,0.9706,0.9338
0004-3157556-503-19.png,0.6849,1.2309,1.162
0004-3157556-83-15.png,0.5521,1.082,1.0585
0004-3157556-88-10.png,0.2524,0.7419,0.6973
0004-3157556-92-5.png,0.4233,0.9019,0.8611
0004-3157556-96-20 .png,0.3149,0.7675,0.7254
0004-3426930-1-5.png,0.4209,0.8562,0.8585
0004-3426930-2-12.png,0.3275,0.7226,0.6693
0005-3157556-105-6.png,0.1715,0.5704,0.5655
0005-3157556-106-6.png,0.3019,0.6865,0.6617
0005-3157556-107-10.png,0.6516,1.1418,1.1043
0005-3157556-139-1.png,0.1323,0.4288,0.3986
0005-3157556-142-1.png,0.1406,0.4951,0.4966
0005-3157556-1594-2.png,0.8621,1.3906,1.3726
0005-3157556-174-17.png,0.4319,0.7786,0.7922
0005-3157556-189-18.png,0.2536,0.6614,0.6302
0005-3157556-192-11.png,0.3909,0.8155,0.8217
0005-3157556-193-11.png,0.5378,1.0413,1.0275
0005-3157556-195-11.png,0.4347,0.8915,0.8797
0005-3157556-195-18.png,0.2754,0.6738,0.642
0005-3157556-203-3.png,0.2378,0.6923,0.675
0005-3157556-211-11.png,0.7926,1.3014,1.2864
0005-3157556-213-3.png,0.5015,0.9454,0.9231
0005-3157556-217-3.png,0.3861,0.8566,0.831
0005-3157556-229-8.png,0.2478,0.6726,0.6785
