image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,1.1013,1.5429,1.4883
0003-3157556-1669-21.png,1.144,1.5986,1.5551
0003-3157556-1671-21.png,1.202,1.649,1.5722
0003-3157556-1675-21.png,0.8724,1.4879,1.4191
0003-3157556-1682-21.png,0.9447,1.5134,1.4397
0003-3157556-178-6.png,1.0234,1.5363,1.4652
0003-3157556-274-17.png,1.0302,1.398,1.3264
0003-3157556-275-17.png,0.7218,1.1702,1.0968
0003-3157556-308-3.png,0.9436,1.2625,1.2447
0003-3157556-374-8.png,1.0954,1.5759,1.5432
0003-3157556-383-4.png,1.2972,1.7651,1.7456
0003-3157556-444-9.png,0.9404,1.4544,1.3918
0003-3157556-445-9.png,1.1528,1.676,1.6114
0003-3157556-976-19.png,1.0293,1.5386,1.4953
0004-3157556-1001-21.png,0.8037,1.3547,1.2911
0004-3157556-1007-21.png,1.1954,1.6378,1.5796
0004-3157556-1008-21.png,1.2121,1.7074,1.644
0004-3157556-1016-21.png,0.8123,1.3615,1.2923
0004-3157556-128-15.png,1.639,1.8354,1.7865
0004-3157556-131-16.png,1.3973,1.7619,1.7153
0004-3157556-170-17.png,0.7306,1.1477,1.0605
0004-3157556-1737-21.png,0.6087,1.1794,1.1244
0004-3157556-176-18.png,0.6946,1.0831,1.0185
0004-3157556-209-1.png,1.4198,1.8498,1.8129
0004-3157556-211-1.png,1.3977,1.8113,1.7516
0004-3157556-2561-2.png,1.9617,1.9991,1.9986
0004-3157556-320-18.png,0.8792,1.2278,1.1807
0004-3157556-383-11.png,0.7026,1.2738,1.2301
0004-3157556-390-18.png,0.736,1.1776,1.139
0004-3157556-465-9.png,1.3759,1.7452,1.687
0004-3157556-466-9.png,1.3073,1.7676,1.7169
0004-3157556-497-19.png,1.4459,1.6968,1.674
0004-3157556-498-19.png,1.4057,1.8204,1.7966
0004-3157556-503-19.png,1.586,1.809,1.7703
0004-3157556-83-15.png,0.65,1.0672,0.9722
0004-3157556-88-10.png,0.8916,1.2847,1.2474
0004-3157556-92-5.png,0.9908,1.3695,1.3064
0004-3157556-96-20 .png,1.2574,1.7244,1.6755
0004-3426930-1-5.png,1.2768,1.6623,1.6323
0004-3426930-2-12.png,0.9171,1.3333,1.2155
0005-3157556-105-6.png,0.7077,1.3197,1.2738
0005-3157556-106-6.png,0.9467,1.5095,1.4514
0005-3157556-107-10.png,0.3055,0.7252,0.6603
0005-3157556-139-1.png,0.7925,1.3756,1.3188
0005-3157556-142-1.png,0.9113,1.4835,1.4392
0005-3157556-1594-2.png,1.1964,1.6254,1.5821
0005-3157556-174-17.png,0.536,1.0451,0.9835
0005-3157556-189-18.png,0.4267,1.0337,0.9588
0005-3157556-192-11.png,0.6571,1.2887,1.2113
0005-3157556-193-11.png,0.5638,1.0503,1.0037
0005-3157556-195-11.png,0.4552,1.0086,0.9365
0005-3157556-195-18.png,0.5251,1.1236,1.0562
0005-3157556-203-3.png,0.5909,1.1969,1.1308
0005-3157556-211-11.png,0.3677,0.8286,0.7768
0005-3157556-213-3.png,0.1902,0.5059,0.4205
0005-3157556-217-3.png,0.2918,0.8664,0.768
0005-3157556-229-8.png,0.8694,1.4575,1.4127
0005-3157556-231-8.png,0.9006,1.4298,1.3898
0005-3157556-243-8.png,0.6421,1.2372,1.1946
0005-3157556-244-4.png,0.903,1.4359,1.3842
0005-3157556-247-8.png,0.7421,1.2922,1.2264
0005-3157556-248-14.png,0.6973,1.2819,1.2077
0005-3157556-257-1.png,0.946,1.5681,1.5474
0005-3157556-268-9.png,0.9084,1.5232,1.4789
0005-3157556-288-9.png,0.8333,1.4114,1.3783
0005-3157556-291-9.png,0.7058,1.2668,1.1909
0005-3157556-299-9.png,0.6128,1.1232,1.0714
0005-3157556-517-19.png,0.6775,1.3583,1.2818
0005-3157556-73-7.png,1.0163,1.4228,1.3713
0005-3157556-86-15.png,0.522,0.9377,0.9043
