image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.9357,1.4171,1.3704
0003-3157556-1669-21.png,0.8932,1.2891,1.2437
0003-3157556-1671-21.png,0.9178,1.32,1.2531
0003-3157556-1675-21.png,0.6869,1.1931,1.1229
0003-3157556-1682-21.png,0.7407,1.2059,1.1552
0003-3157556-178-6.png,0.8167,1.231,1.1763
0003-3157556-274-17.png,0.9997,1.3763,1.3232
0003-3157556-275-17.png,0.5263,0.8669,0.8117
0003-3157556-308-3.png,0.9341,1.2528,1.2779
0003-3157556-374-8.png,0.9054,1.3672,1.3623
0003-3157556-383-4.png,1.1224,1.5973,1.5884
0003-3157556-444-9.png,0.7541,1.159,1.1275
0003-3157556-445-9.png,0.8908,1.3793,1.3107
0003-3157556-976-19.png,0.7897,1.2573,1.2342
0004-3157556-1001-21.png,0.5635,0.9427,0.9104
0004-3157556-1007-21.png,0.9654,1.3967,1.3343
0004-3157556-1008-21.png,0.9498,1.3824,1.3189
0004-3157556-1016-21.png,0.5706,1.0009,0.9504
0004-3157556-128-15.png,1.5697,1.8287,1.7836
0004-3157556-131-16.png,1.244,1.6662,1.6288
0004-3157556-170-17.png,0.4778,0.9149,0.7981
0004-3157556-1737-21.png,0.4149,0.7694,0.7425
0004-3157556-176-18.png,0.5249,0.8063,0.7621
0004-3157556-209-1.png,1.2798,1.742,1.72
0004-3157556-211-1.png,1.2892,1.7214,1.6799
0004-3157556-2561-2.png,1.8129,1.9549,1.9396
0004-3157556-320-18.png,0.7042,1.0277,0.9736
0004-3157556-383-11.png,0.5589,1.0402,1.0132
0004-3157556-390-18.png,0.5133,0.812,0.8056
0004-3157556-465-9.png,1.1702,1.5735,1.5189
0004-3157556-466-9.png,1.1008,1.5826,1.5389
0004-3157556-497-19.png,1.3257,1.6713,1.643
0004-3157556-498-19.png,1.1918,1.6178,1.5991
0004-3157556-503-19.png,1.4687,1.7717,1.7191
0004-3157556-83-15.png,0.5412,0.8928,0.8275
0004-3157556-88-10.png,0.8767,1.2404,1.2302
0004-3157556-92-5.png,0.9848,1.3508,1.2884
