image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,1.0396,1.5471,1.4824
0003-3157556-1669-21.png,0.715,1.159,1.0489
0003-3157556-1671-21.png,0.7982,1.2464,1.1144
0003-3157556-1675-21.png,0.6573,1.263,1.1213
0003-3157556-1682-21.png,0.6232,1.1279,1.021
0003-3157556-178-6.png,0.7748,1.2237,1.1317
0003-3157556-274-17.png,1.0565,1.4709,1.3897
0003-3157556-275-17.png,0.6431,1.1039,1.0234
0003-3157556-308-3.png,0.9942,1.3765,1.3468
0003-3157556-374-8.png,0.9034,1.4245,1.3756
0003-3157556-383-4.png,1.1331,1.6118,1.5885
0003-3157556-444-9.png,0.6593,1.0911,1.005
0003-3157556-445-9.png,0.8308,1.3576,1.245
0003-3157556-976-19.png,0.7971,1.2901,1.2338
0004-3157556-1001-21.png,0.4589,0.9266,0.8231
0004-3157556-1007-21.png,0.8079,1.2727,1.1549
0004-3157556-1008-21.png,0.8095,1.2691,1.1555
0004-3157556-1016-21.png,0.4352,0.8889,0.7548
0004-3157556-128-15.png,1.583,1.8133,1.7566
0004-3157556-131-16.png,1.2036,1.6666,1.5953
0004-3157556-170-17.png,0.5135,0.9192,0.7959
0004-3157556-1737-21.png,0.341,0.7615,0.664
0004-3157556-176-18.png,0.4085,0.7226,0.6074
0004-3157556-209-1.png,1.2419,1.7837,1.739
0004-3157556-211-1.png,1.2016,1.7145,1.6414
0004-3157556-2561-2.png,1.8144,1.9449,1.9252
0004-3157556-320-18.png,0.6717,1.0303,0.9273
0004-3157556-383-11.png,0.6393,1.2289,1.1536
0004-3157556-390-18.png,0.4297,0.7508,0.6918
0004-3157556-465-9.png,1.1511,1.565,1.486
0004-3157556-466-9.png,1.067,1.5864,1.5127
0004-3157556-497-19.png,1.3659,1.7115,1.6559
0004-3157556-498-19.png,1.1263,1.5507,1.5239
0004-3157556-503-19.png,1.4878,1.7945,1.7275
0004-3157556-83-15.png,0.6703,1.1107,1.0243
0004-3157556-88-10.png,0.8486,1.2907,1.2279
0004-3157556-92-5.png,0.9582,1.3302,1.2183
0004-3157556-96-20 .png,1.1119,1.6309,1.56
0004-3426930-1-5.png,1.0336,1.4452,1.3795
0004-3426930-2-12.png,0.9105,1.3397,1.2152
0005-3157556-105-6.png,0.4746,1.0099,0.956
0005-3157556-106-6.png,0.5821,1.1143,1.0252
0005-3157556-107-10.png,0.1256,0.4395,0.402
0005-3157556-139-1.png,0.4993,1.0678,0.9737
0005-3157556-142-1.png,0.5819,1.1711,1.0708
0005-3157556-1594-2.png,0.8293,1.2496,1.23
0005-3157556-174-17.png,0.3018,0.7255,0.681
0005-3157556-189-18.png,0.214,0.6277,0.5725
0005-3157556-192-11.png,0.4143,0.9482,0.9067
0005-3157556-193-11.png,0.3966,0.8424,0.8022
0005-3157556-195-11.png,0.3409,0.846,0.7932
0005-3157556-195-18.png,0.2018,0.5498,0.4894
0005-3157556-203-3.png,0.6235,1.165,1.0871
0005-3157556-211-11.png,0.4502,0.9523,0.903
0005-3157556-213-3.png,0.4375,0.7225,0.6937
0005-3157556-217-3.png,0.3928,0.7919,0.7281
0005-3157556-229-8.png,0.7648,1.3461,1.2954
0005-3157556-231-8.png,0.7748,1.3063,1.2457
0005-3157556-243-8.png,0.4508,0.9424,0.854
0005-3157556-244-4.png,0.492,0.9156,0.8866
0005-3157556-247-8.png,0.608,1.1518,1.0775
0005-3157556-248-14.png,0.3222,0.7332,0.6685
0005-3157556-257-1.png,0.6704,1.3385,1.2948
0005-3157556-268-9.png,0.6891,1.2652,1.2188
0005-3157556-288-9.png,0.6262,1.1653,1.115
0005-3157556-291-9.png,0.553,1.0638,0.947
0005-3157556-299-9.png,0.4158,0.8396,0.7573
0005-3157556-517-19.png,0.5272,1.0715,1.018
0005-3157556-73-7.png,0.6741,1.053,0.9608
0005-3157556-86-15.png,0.4297,0.8907,0.8605
0005-3157556-87-15.png,0.4233,0.8658,0.8529
0005-3157556-92-13.png,0.3355,0.7164,0.6592
0005-3426930-1-5.png,0.2389,0.5534,0.5012
0005-3426930-2-12.png,0.2794,0.6062,0.5577
0005-3426930-3-12.png,0.5478,0.8558,0.764
0006-3157556-100-13.png,0.3912,0.7725,0.7096
0006-3157556-101-13.png,0.436,0.8451,0.7945
0006-3157556-1801-2.png,0.9948,1.5093,1.4769
0006-3157556-1833-2.png,0.9093,1.4301,1.3941
0006-3157556-196-17.png,0.3494,0.7915,0.7306
0006-3157556-206-17.png,0.2209,0.6788,0.6186
0006-3157556-207-17.png,0.3087,0.7495,0.7026
0006-3157556-208-17.png,0.338,0.8096,0.7456
0006-3157556-209-18.png,0.153,0.5224,0.4844
0006-3157556-213-17.png,0.4346,0.9144,0.865
0006-3157556-215-11.png,0.3547,0.9297,0.8562
0006-3157556-226-18.png,0.1526,0.5475,0.4874
0006-3157556-232-11.png,0.5689,1.0968,1.0457
0006-3157556-240-3.png,0.5007,0.923,0.8524
0006-3157556-272-4.png,0.5479,1.0342,1.0052
0006-3157556-273-4.png,0.5415,0.9781,0.9427
0006-3157556-274-8.png,0.7351,1.3026,1.2509
0006-3157556-297-4.png,0.8057,1.2911,1.2475
0006-3157556-309-9.png,0.8751,1.438,1.3732
0006-3157556-588-19.png,0.4206,0.8522,0.7856
0006-3157556-596-19.png,0.4423,0.8827,0.8286
0006-3157556-615-19.png,0.3779,0.7638,0.7097
0006-3157556-616-19.png,0.4884,0.9514,0.902
0006-3157556-72-16.png,0.6612,1.1357,1.0454
0006-3157556-9-12.png,0.2732,0.598,0.5119
0006-3157556-91-15.png,0.3757,0.791,0.76
0006-3157556-91-7.png,0.5974,1.0077,0.9298
0006-3157556-95-7.png,0.5087,0.9358,0.84
0006-3426930-1-12.png,0.6151,1.0112,0.9438
0006-3426930-2-12.png,0.2803,0.5707,0.5174
0007-3157556-103-18.png,0.749,1.2863,1.2295
0007-3157556-108-11.png,0.5332,1.0842,1.0068
0007-3157556-119-14.png,0.3877,0.8108,0.7249
0007-3157556-12-18.png,0.4504,0.8852,0.7698
0007-3157556-120-14.png,0.4583,0.8584,0.7396
0007-3157556-13-14.png,0.4698,0.8241,0.8186
0007-3157556-139-14.png,0.8222,1.3583,1.2658
0007-3157556-316-19.png,0.8062,1.2732,1.2191
0007-3157556-39-7.png,0.8847,1.3088,1.1691
0007-3157556-40-16.png,0.7095,1.2114,1.1145
0007-3157556-42-16.png,0.9284,1.3872,1.2706
0007-3157556-48-12.png,0.5556,0.9105,0.8246
0007-3157556-49-13.png,0.4192,0.7577,0.6971
0007-3157556-579-21.png,0.6315,1.1295,1.0542
0007-3157556-91-17.png,0.5507,1.0309,0.931
0007-3249138-10-7.png,1.7824,1.9251,1.9032
0007-3249138-1040-19.png,1.4711,1.7471,1.6859
0007-3249138-11-16.png,1.5305,1.818,1.7856
0007-3249138-11-17.png,1.8133,1.9347,1.9191
