image,histogram,distanceHistogram,zigZagDistanceHistogram
0003-3157556-152-13.png,0.8145,1.2369,1.2021
0003-3157556-1669-21.png,0.9377,1.4534,1.4004
0003-3157556-1671-21.png,0.9182,1.2855,1.2491
0003-3157556-1675-21.png,0.8753,1.3411,1.283
0003-3157556-1682-21.png,0.9279,1.3848,1.3442
0003-3157556-178-6.png,1.0659,1.4128,1.3551
0003-3157556-274-17.png,0.6394,1.0891,1.0346
0003-3157556-275-17.png,1.1422,1.5621,1.5409
0003-3157556-308-3.png,1.1733,1.402,1.398
0003-3157556-374-8.png,0.9633,1.2939,1.2918
0003-3157556-383-4.png,1.0931,1.4308,1.4147
0003-3157556-444-9.png,0.9956,1.3949,1.3363
0003-3157556-445-9.png,0.8509,1.1907,1.1551
0003-3157556-976-19.png,0.9092,1.2471,1.1782
0004-3157556-1001-21.png,1.107,1.5344,1.4952
0004-3157556-1007-21.png,0.953,1.323,1.2833
0004-3157556-1008-21.png,0.9349,1.3295,1.267
0004-3157556-1016-21.png,1.1631,1.6139,1.5961
0004-3157556-128-15.png,0.3749,0.7266,0.6939
0004-3157556-131-16.png,0.7485,1.0977,1.0743
0004-3157556-170-17.png,1.1786,1.5024,1.4784
0004-3157556-1737-21.png,1.2303,1.6751,1.6259
0004-3157556-176-18.png,1.3041,1.6865,1.6539
0004-3157556-209-1.png,0.6745,1.0973,1.0906
0004-3157556-211-1.png,0.7917,1.1671,1.1496
0004-3157556-2561-2.png,0.3908,0.9855,0.8635
0004-3157556-320-18.png,1.0089,1.3728,1.3415
0004-3157556-383-11.png,1.1658,1.5528,1.5139
0004-3157556-390-18.png,1.2159,1.5539,1.5084
0004-3157556-465-9.png,0.6952,1.0158,0.9618
0004-3157556-466-9.png,0.6639,1.0325,0.9734
0004-3157556-497-19.png,0.4285,0.8767,0.8523
0004-3157556-498-19.png,0.7033,1.0428,1.0156
0004-3157556-503-19.png,0.3843,0.7792,0.7446
0004-3157556-83-15.png,1.292,1.5891,1.5384
0004-3157556-88-10.png,1.0584,1.3501,1.311
0004-3157556-92-5.png,0.8838,1.3406,1.3015
0004-3157556-96-20 .png,0.8598,1.1975,1.2054
0004-3426930-1-5.png,0.6606,1.0303,0.9705
0004-3426930-2-12.png,0.8186,1.2082,1.1596
0005-3157556-105-6.png,1.2449,1.6341,1.6036
0005-3157556-106-6.png,1.181,1.5495,1.5196
0005-3157556-107-10.png,1.7382,1.9026,1.8819
0005-3157556-139-1.png,1.1043,1.5132,1.4993
0005-3157556-142-1.png,1.0189,1.4787,1.4528
0005-3157556-1594-2.png,1.4368,1.8113,1.7655
0005-3157556-174-17.png,1.3821,1.734,1.703
0005-3157556-189-18.png,1.4588,1.8248,1.8034
0005-3157556-192-11.png,1.3255,1.6924,1.6643
0005-3157556-193-11.png,1.4042,1.7603,1.7192
0005-3157556-195-11.png,1.4074,1.754,1.7305
0005-3157556-195-18.png,1.3709,1.7626,1.738
0005-3157556-203-3.png,1.1378,1.5356,1.5063
0005-3157556-211-11.png,1.6943,1.9066,1.8951
0005-3157556-213-3.png,1.5687,1.8204,1.7995
0005-3157556-217-3.png,1.4538,1.7835,1.7803
0005-3157556-229-8.png,1.0531,1.4436,1.4245
0005-3157556-231-8.png,1.0499,1.3957,1.3782
0005-3157556-243-8.png,1.1531,1.5575,1.506
0005-3157556-244-4.png,1.326,1.7424,1.7166
0005-3157556-247-8.png,1.046,1.4563,1.4132
0005-3157556-248-14.png,1.5059,1.7836,1.775
0005-3157556-257-1.png,0.9798,1.4537,1.4287
0005-3157556-268-9.png,1.0052,1.3578,1.3224
0005-3157556-288-9.png,1.1252,1.5014,1.454
0005-3157556-291-9.png,1.1061,1.5022,1.4651
0005-3157556-299-9.png,1.1963,1.6144,1.5885
0005-3157556-517-19.png,1.1185,1.5448,1.4753
0005-3157556-73-7.png,1.0217,1.573,1.5549
0005-3157556-86-15.png,1.5687,1.8428,1.8262
0005-3157556-87-15.png,1.6813,1.9251,1.9111
0005-3157556-92-13.png,1.4621,1.7822,1.7582
0005-3426930-1-5.png,1.5585,1.7596,1.7145
0005-3426930-2-12.png,1.6874,1.8689,1.8622
0005-3426930-3-12.png,1.2227,1.6287,1.5802
0006-3157556-100-13.png,1.4163,1.7634,1.7316
0006-3157556-101-13.png,1.385,1.7185,1.6774
0006-3157556-1801-2.png,1.397,1.7504,1.6912
0006-3157556-1833-2.png,1.4006,1.792,1.732
0006-3157556-196-17.png,1.4825,1.8645,1.838
0006-3157556-206-17.png,1.5044,1.848,1.8276
0006-3157556-207-17.png,1.4631,1.842,1.8132
0006-3157556-208-17.png,1.3325,1.7557,1.7269
0006-3157556-209-18.png,1.5842,1.8521,1.8262
0006-3157556-213-17.png,1.3356,1.7583,1.7292
0006-3157556-215-11.png,1.3624,1.6903,1.6661
0006-3157556-226-18.png,1.5034,1.8452,1.8131
0006-3157556-232-11.png,1.2614,1.6481,1.6039
0006-3157556-240-3.png,1.2224,1.5615,1.5273
0006-3157556-272-4.png,1.4074,1.7685,1.7061
0006-3157556-273-4.png,1.3892,1.7337,1.6876
0006-3157556-274-8.png,0.9656,1.3845,1.3484
0006-3157556-297-4.png,1.2401,1.6537,1.5918
0006-3157556-309-9.png,0.8783,1.3528,1.339
